id	type	organization
org_CdWlAUxbPqGAk0nrcAG7	2	CA, Inc.
org_cDXSoXe8GGHd2PD7JeSo	2	Ellis Fibre USA
org_cdZ0IGMeYK8aHAIGvVYw	2	Beaufurn, LLC
org_cDz8UVQ54Pmo4D59RSDS	2	TriQuint Semiconductor, Inc.
org_CDZDNKMEYcYuFhtFU1YP	2	ARROWHEAD MEDICAL DEVICE TECHNOLOGIES, LLC
org_cE0HYpG1Py1Rh2Niu0q0	3	Institut National Polytechnique de Lorraine
org_CE0r2qxkQ46xazcOGUl0	2	Joyce Labs, LLC
org_cE48Cp4MChNu8QicKy9d	2	DT Scimed, LLC
org_cE5hk7lXrrZA73dvOHaG	2	Amsted Rail—Faiveley, LLC
org_CE7HyQf1cIRIYBXyqm5O	3	Savior Lifetec Corporation
org_ce9Y3iE4f9xWDbj4VafH	2	MAP Pharmaceuticals, Inc.
org_CeaiMS9CyjTMnKyZU0sF	3	Nippon Shokubai Co., Ltd.
org_CEAWaFU2zdiFAX7xyT8l	2	Alltech Associates, Inc.
org_CEB4JE8k6ktXJ9gTLOQr	3	Alchimer
org_CEBGAT5dIjSd6FIiT3dN	3	Springform Technology Limited
org_CebGw0AYZwyO00PryN7Z	2	Courtesy Products, LLC
org_ceBlPAP5gRY71zu3Unkx	2	Virtual Imaging, Inc.
org_cEc3UnPnJ88Q9sT4jvq1	2	eLumigen LLC
org_CED0WhPRhQrihSbIUBlE	3	Syngene Limited
org_CeD20c8WdRpXZYJd2Bdl	3	MTT Technologies Ltd.
org_CEdn7CrezKeHuVrHgcmx	3	INDUSTRIE DE NORA S.P.A.
org_cEdSq4Hi4LbtjV7DGJFF	3	Unomobi, Inc.
org_cEDuL7jGH2oWBAL0r2Ru	3	University of Durham
org_cEEfkxqZ4doxjgZvZnzP	2	Riley Power, Inc.
org_cEfgGPh4YUiW8thoGfFf	3	Westport AB
org_CEfleUhxh0T05gq5Emkw	2	Insight Surgical Instruments, LLC
org_CeFtSWvyiBDsaT7Svf8R	3	Postech Academy—Industry Foundation
org_ceFYH4cuBCoKh6avNe89	3	QuNano AB
org_cEgPyehxNTBIBp9e4dzC	2	Marine Advanced Research, Inc.
org_CEhAewVHeKjI3xn4Bz6Y	2	Continental Accessory Corporation
org_Cei4ww3dgKtO9CN3Qlzl	2	Automatan, Inc.
org_CEIaXSryfxUaMAbBzQgO	3	Petracem S.r.l.
org_cejz2Azu1ICxuAmhBRxz	3	BICYCLE THERAPEUTICS LIMITED
org_CelwMA0TB3KgZsZVouBp	2	Mountain View Promotions, Inc.
org_cemaKsfJ8OMYxzrIOouK	3	U-Shin Ltd.
org_CemfzodTDD5x20OIAICA	2	Des-Case Corporation
org_cEMpLWJvwwW52a8ibVqy	3	Dragon Heart Medical Devices Co., Ltd.
org_CEnmMBPUpCuTxQASnnNR	3	VP Assets Limited
org_ceOA5Y6IMOrDxTsYOivK	2	Metasecure Corporation
org_CeonK8SsMZOtJCreR7HE	2	12Novem Industries, Inc.
org_cEOw3Tzzh7u1pv8OJNb5	2	RF Micro Devices, Inc.
org_ceoXEzKaWSZOZn0evQOP	2	Be Labs, LLC
org_CePa3umbqKU60wC8br4x	3	FOCALTECH SYSTEMS CO., LTD.
org_Ceq9BXb43Mk614dStH63	3	Elektrobit System Test Oy
org_CEqbopnN6sKsXwDw25bk	2	Specialty Fertilizer Products, LLC
org_cEqoESL6hhDa0ETHlsJC	3	Nanomateriales S.A. de C.V.
org_cErX9snVXna2wDT68mlE	3	STERILANCE MEDICAL (SUZHOU) INC.
org_cesBWVnBwdTZUpcJYRCm	2	Twisted Sun Innovations, Inc.
org_CEssyRFy8Q6y3G6KokbE	2	Momentive Specialty Chemicals Inc.
org_cESViDDrnN54FkkmYCK5	2	Adlens Beacon, Inc.
org_CEsxpEmt6KdUovPChmB5	3	Global Nuclear Fuel—Japan Co., Ltd.
org_ceSZT1UOygkzHFXo9oqG	2	Gift Card Impressions, LLC
org_cet8L54J89jkLl4jQw8Y	2	Ed Iskenderian Racing Cams
org_CEuliL0cmIfqoIpDQsAW	3	Sener, Ingenieria Y Sistemas, S.A.
org_CEuLJhO5M3pGzz87DKWI	3	GENKYOTEX SA
org_CeVC3ztfcUp4umVzFjeD	3	XIAMEN SOLEX HIGH-TECH INDUSTRIES CO., LTD.
org_cEVJXmJRdNCBuVLZPt5v	2	Grade A Sign, LLC
org_cevlfUmVMrEu09saddN9	2	Teaneck Enterprises, LLC
org_cexeMIQQ6jx8iVqSdALw	3	Siemens AG Österreich
org_cEY5KeJVIjZrZB8sjP7S	3	European Aeronautic Defence and Space Company
org_cEyH0KSA94H8he4apSu9	2	TrackingPoint, Inc.
org_CeYYOZ5p7b72pJ6RztBP	2	Lit Motors Corporation
org_cEzCxDgrwaj1rPKlrKty	3	Walter Finkbeiner GmbH
org_cEZj3Wn5yqTjsqYIxKVp	2	Howmedica Osteonics Corp.
org_ceZvT66dt1xQRGwX2khb	2	Campbell Wrapper Corporation
org_Cf2QyM1migwtFbu7cnD6	2	VASCULAR VISION PHARMACEUTICAL COMPANY
org_Cf3tEKigpWAflFjqrWLh	2	Cat Claws, Inc.
org_Cf4MTwYcMAoZi2BHhluw	2	Corcept Therapeutics, Inc.
org_Cf5Pd7uaQU3dHVeweZQS	2	Bee Visual, LLC
org_cf7rLpK4YFnumyRoQhaI	2	Ecotech Farm In a Box, LLC
org_cf8baRgA0eHXgKYD1lAt	2	SplendorStream, LLC
org_cf8PoiVBe9dNfyIxzUDv	2	QUALCIMM Incorporated
org_cFAXvSm68DB0efAdf8vT	2	Buzby Networks, LLC
org_cfD9CE0EFkjlbjoVdhdw	3	Immunobond ApS
org_cfE7FnzK5S5RxvtfQejc	3	E.N.T.T Ltd.
org_cfEMnUol00D0f9B6CiGK	2	Alverix, Inc.
org_cFEQ85iCW7DT4XlmZBIA	2	Trim Clip, LLC
org_cfERVoQdGcKU0Kp38YT1	2	Watermiser, LLC.
org_cFF5LxGb2q119ST8Uqxd	2	Doyle Engineering, Inc.
org_CffpmRrexRpsLclJ1NE4	3	Quanta Fluid Solutions Ltd.
org_cfgu1hMZy2SbNGqAe7WD	2	Vaccinex, Inc.
org_Cfi1xWMmY1fHLOmA65Bz	2	Tara Innovations LLC
org_cfiiGncyB5y8RdBnfkO4	3	Tokyo Metropolitan Institute of Medical Science
org_Cfimm70iyZxNZDoZwmTh	3	SHS International
org_CfJ4yV9tRPQEpOzYOhZV	2	Minerva Surgical, Inc.
org_Cfko4YRqHgp6VmuEStmG	2	Solais Lighting, Inc.
org_CFL8eo0sm5XZO2lk5Qdn	3	Miba Frictec GmbH
org_cfllOTKc4O4Uc3ZLFdlA	2	Thermedx, LLC
org_cflnZR4P6ujY2jIx1Ed5	3	Docter Optics SE
org_cFmUScKl6e9xhK6TXOnM	2	Caliber Therapeutics, Inc.
org_cFNced2RKkI9DreUikzc	3	Kel Audio Inc.
org_cfNjvFFP93u87DYIGfqW	2	Calista Tools, LLC
org_cFNvWVQHEprxlyqfZaRa	2	Intezyne Technologies, Inc.
org_cfO0mtBofc4wLLaq0zCD	3	Rea Plastik Tech GmbH
org_cFoSKhxxdTOlgPMBJoxX	2	Domain Surgical, Inc.
org_cfPacGaEu9hAqcp4TA6n	2	C+A International, LLC
org_CFPr5tXyUdxjyKDgiqzU	3	Nippoh Chemicals Co., Ltd.
org_CfqeFEHhHztAExS0F4g7	3	Canada Pipe Company ULC
org_cFqozcpBQpwtn77YKZQP	2	Revolve, LLC.
org_CfRDZLhmoAECSrqrWSV0	3	Thermo Fischer Scientific (Bremen) GmbH
org_cfRLWMWlT2NCVhF3YSaJ	3	PS4 Luxco S.a.r.l.
org_CfrtBMwX0urAnUN9THPy	2	Wake Forest University Health Sciences
org_CFsC7VS7RiRSTDw7U4uD	3	SAPPI Netherlands Services B.V.
org_CfshduC8zjY8ArRXBOSj	2	Confluent Surgical, Inc.
org_CFsuOifaI2zozWmS1BVB	2	CBS Interative, Inc.
org_CfTiwRhNdmcDIawCcA7d	2	Usability Sciences Corporation
org_CfV81WyatARisAYcOmNV	3	Arun (Xiamen) Custom Moulding Co. Ltd
org_CfvMuvY8CTS7MaK6Yw1n	2	Siwa Corporation
org_cFwF1ypKfPEc25IICXqL	3	Stirling Mouldings Limited
org_CfWQMYan6SCEoKTJzEHP	2	PHYSIO-CONTROL, INC.
org_CfwTkniXLSCsYBG2BKkT	2	LUCOMM TECHNOLOGIES, INC.
org_CFYfrDSiQCGJ0603Eu6G	2	MayMaan Research, LLC
org_cfZiV3MZK0ZVTyiERFd9	3	KEDGE HOLDING B.V.
org_cfZleFWbQuyeQ6tsrwMG	3	Meiwa Industry Co., Ltd.
org_CfzRO959fTHbvHjSTV91	2	Zyno Medical, LLC
org_cG1UXPlfdVU9pHE1hMpQ	3	Kabushiki Kaisha Atsumitec
org_Cg2yHm0GGucmv64JG7YZ	3	Cortica, Ltd.
org_CG6YpGyIcniZG9X4Ni54	2	GARDNER DENVER WATER JETTING SYSTEMS, INC.
org_Cg7ObUybkE1O0YJtt2Pi	2	ConAgra Foods RDM, Inc.
org_CG9XLJr0R9PoLKq5heZM	3	Universität Duisberg Essen
org_CgA2Lp6UcVx9h8UpuHX9	3	Identify Software Ltd. (IL)
org_CgaLT1Z8fe2oXsn2yW9l	3	Leon Hatot SA (Leon Hatot AG) (Leon Hatot Ltd)
org_cgb2J1bA4GifdowkzpXw	3	Rieter Automatik GmbH
org_CgBx6EvhR9rXOTtBjCCX	2	MakeMusic, Inc.
org_cGCg2ZR7awULSBPnXmsl	3	GasFrac Energy Services Inc.
org_cGdFXVVxFmzZWCmcWbmd	2	Lexycom Technologies Inc.
org_cGee1aoyDulGMVS0SMVI	2	Tyto Life LLC
org_cgelMMhWIXJeuFNVbwTY	2	INSIDESALES.COM
org_CgfPNCxU0DRXm9LkrU2R	2	The J. David Gladstone Institutes
org_cgGm1BLhjatlnLeokpGh	2	Taph, LLC
org_cGIn2DecSlc6klYHnYTG	2	SRC Computers, Inc.
org_cGJSY7u0kCAqwcideFu6	3	ALSTOM GRID UK LTD
org_CgJYp6aywDdro1MDysJ0	2	Interactic Holdings, LLC
org_CGk4A1nXCVXAqvgV4LUG	3	CRI Middleware Co., Ltd.
org_cgkgbJLfD88QQgZPcPf0	3	Dongguan Maichi Electric Appliance Co., Limited
org_CgKjI7fhpnZv5tW5OjUJ	3	Technische Universität Dresden
org_cgl1lcgVIce8WODXPwgR	2	WebSafety, Inc.
org_CglAII32kX2cdTPE0SK6	3	Bocci Design & Manufacturing Inc.
org_cGlkDQOVNaWreYyK4pKF	2	Advanced Extravascular Systems, Inc.
org_cGnfkD91KNgKaA5EI6kX	3	Yuki Trading Co., Ltd.
org_CGNlQNGywvVYQ5HxoQvo	3	ROLAND DG CORPORATION
org_CgnluxkTiCwYO1imfozt	3	Instytut Immunologii I Terapii Doswiadczalnej Pan
org_CgNnl52rOblaxgszRE8J	2	GOMACO Corporation
org_cGnRlbbEfVxDIPdjbqh2	3	University of Seoul Industry Cooperation Foundation
org_cgOdxRDQoohOnpmHRoyf	3	STMicroelectronics (Malta) Ltd
org_cGonsX0rGY8ynsYkXCoW	2	Innovative Control Systems, Inc.
org_cgOspyCvo3zSeqmIopMP	2	Baader Linco, Inc.
org_CGoZKdKOqfSa6pPXWTCU	3	Defence Research & Development Organisation
org_cgOztChWflMCm1L0Ilpu	2	Cary Pharmaceuticals Inc.
org_CGoZv41XbCKkqxhXrIXb	2	Strategic Solar Energy, LLC
org_CGpYaAqgIgJmKKgEvPrZ	3	TDA Armements SAS 
org_CGq2QtA6UGhQL9lfGqiv	3	Check Point Software Technologies Ltd.
org_cGqfaaVCRKb6rQw63bUh	2	Drywall Master Tool, Inc.
org_CgQGHNhN1igqsmtqfvAr	2	eCardless Bancorp, Ltd.
org_CGqjz7FTs215GT4kKnrU	2	Kimball Physics, Inc.
org_cGQLmNHPJdev7jFeLjbR	2	Ask Ziggy, Inc.
org_cGQOgjDhjoBtsqQpMxL2	3	N-Crypt, Inc.
org_cGRVq0uzbVZnN7XTgwzN	2	E Ink Corporation
org_cgsSU3o63VKn9t1oyX52	2	Rich Products Corporation
org_cgstIQ5vTV6bWselYVhg	3	Rational Intellectual Holdings Limited
org_cgTAH7KShoe2ELtNJBjq	3	Western Clinical Engineering Ltd.
org_cgtjHiugs44EwEO0G7q9	2	Ann & Robert H. Lurie Children's Hospital of Chicago
org_CgtSJLh0PbuZcB4bSLXA	2	Seymour of Sycamore, Inc.
org_cguwiQGnhp5h8mbidhIY	3	Kabushiki Kaisha Kosmek
org_cGwPIbRarWtnDQo3ESrI	3	Biolabs Sanus Farmaceutica Ltda.
org_CgXSTOGRjkdc14YNDJQL	2	SSI Shredding Systems, Inc.
org_Cgy7LlYqafLhhqrNjqFU	2	Kilpatrick Townsend & Stockton LLP
org_CGYHTYTtBzXwuEVM9TWr	3	Vensys Energy AG
org_ch0gAtztgWX6nMOqcSoX	2	Hemlock Semiconductor Corporation
org_Ch2DmsgD0CnzQvzSYHuh	2	Freshlink Product Development, LLC
org_ch3097sNTK7qteTs9KRr	3	Universitaet Zu Koeln
org_Ch4NwovCjWLbGjD5esf2	2	Mott's LLP
org_cH5MHi7oMbWvsQHfGjo3	3	Nitto Kogyo Corporation
org_CH729mltFTESoQ06D1oQ	2	Wy'East Medical Corporation
org_cH7lrJrsDtPPMUedKBU9	2	UpToDate, Inc.
org_Ch7UJZp6J69MOt9P44Vz	3	The University of Birmingham
org_cH8Y16R2ttf1IfXpforR	2	Personics Holdings, LLC
org_ChAv4hs1rWk4cxTGlcZv	3	Dongguan Mei Jer Plastic Products Co., Ltd.
org_CHB37XVynzjU8ADKhiD6	3	Bri Toinne Teoranta
org_ChBYJmsqcw9FpRTua1yq	2	Ubiqviti Networks, Inc.
org_ChBZAvFq8IqW2Z8dGwdm	2	Evestra, Inc.
org_ChcxOTeq6Q8O31zstD0w	2	ServiceSource International, Inc.
org_CHdB2x8eCQy9cS9KXr0f	2	NaturalNano, Inc.
org_chDPP9OLqVfCMqkTVwmc	3	LISA Laser Products OHG Fuhrberg & Teichmann
org_chesVMmbkGpFznLsafTA	2	Oldcastle Precast, Inc.
org_cHfEzZPDVT0eWTqtgWQn	3	Vaultive Ltd.
org_chFxbhuPEeqwB8thxUL9	3	JINAN METAL HABER METALLURGICAL TECHNOLOGY DEVELOPMENT CO., LTD.
org_cHiFJFKYcLRpEdyRyr7r	2	Verizon Services Corp.
org_CHiIMQ5J95XQnxAwY8yv	2	BKB Global, LLC
org_chkmw8MNMpRVx1NrVgV4	3	Ryoden Kasei Co., Ltd.
org_chMvwuTl5c0InpoVbYSa	3	Satmap International Holdings Limited
org_CHo7v305CGrdQaVANG0L	3	Transcend Information, Inc.
org_chPxcFjd8liHojINoEWj	3	Capital Safety Group (Northern Europe) Limited
org_chq0FE127sqLdap3TVea	3	Montronic Vic, S.L.
org_chqnmzhlecQMC5zUPXSz	2	VAPOTHERM, INC.
org_chSl3uOcop6iBzlN0lSr	3	Magna Auteca AG
org_ChSOUga6iXDqIx3CKEgF	3	PICOTE OY LTD.
org_chTacjppxyArVsmQYHS3	2	NICE Systems Technologies Inc.
org_chTAmxJItgipoR4HGv1p	2	Dental Components LLC
org_cHTo3vkFKoZWCbDb3FjP	2	MESOBLAST, INC.
org_chu0Q3MelCxO2Z3IG6nT	3	Tecnorama S.R.L.
org_chugYrTuFCe1Q1Lgbk7S	3	KBO Dynamics International LTD.
org_CHUysj6WFw4MMUMpli6c	3	KEDRION S.P.A.
org_CHvK9BuPfDLzvcoj7E4f	2	VMWARE, INC.
org_CHvY3783suGDmbh2alab	2	Wingit IT, LLC
org_ChwLafrpDTDAOWX1FElM	3	FIH (Hong Kong) Limited
org_cHxPZrWdO8GqwwKGQvEa	2	DAYCO IP HOLDINGS, LLC
org_cHXu2jhOtxl87toVFFGX	3	Hayashi Engineering Inc.
org_ChYzIBfTGAm9QVO6FQGp	3	Karlsruhe Institut fuer Technologie
org_chZ0vInSsPTAnVbGaIMe	3	AP SYSTEMS INC.
org_chZ8TkRfVqDpNxGLJvay	3	Shanxilinfen Power Supply Company
org_CI096jvJDJ91yePiigcX	2	Encore Medical Asset Corporation
org_cI0ehXEqMKTodwZmABGl	3	Alfa Parf Group S.p.A.
org_ci0wJH6myzOzWQIUI99O	3	LUPHOS GMBH
org_cI1lj6DL8fqmR3CDhkow	3	Railtech International
org_CI2j1cBZfeEqN31Hwq1t	3	CVI Pharmaceuticals Limited
org_cI8Odw78cIrPpvw2G6o7	3	ULVAC KIKO, INC.
org_Ci99KplxVqiVLC8DbZ2O	2	Catholic Healthcare West
org_Ci9FVHVCTVPkJwy6FLp0	2	Paragon Furniture, Inc.
org_CI9X7HKBjWrRZufVEHib	2	Xactiv, Inc.
org_ciAxXhvOzNGTpyx0T9d3	3	FUJITSU OPTICAL COMPONENTS LIMITED
org_CiC1J2LcOLzQI9YYubtf	3	Qiagen GmbH
org_cICN70PVoV8K5GXWyoLk	3	Nittobo Acoustic Engineering Co., Ltd.
org_cIE8WONzBWAr4oZHi9jv	3	Safend Ltd.
org_CiEiF8gWIgfRdzM0haYD	3	Societe des Produits Nestle S.A.
org_CiEVsk0FNTXALDi4WmpS	2	Scups & Scones, LLC
org_ciEz7WJt2T0YGrxBkFw1	3	Opto Design, Inc.
org_cifHZbKXF6dI5vzf96yR	3	St. George's Hospital Medical School
org_cIhh1pwrAm6hiyN0W0Ja	2	Verifi LLC
org_CII3Q2p0JfITyYFFPDI5	3	Iriso Electronics Co., Ltd.
org_CIIlNS8DruHGOHVCNCLT	3	Director General, Defence Reserch & Development Organization
org_cij8c5VfsY0GaVHL4uo1	3	Feelux Co., Ltd.
org_cijL6gATaokel2D0Ela7	3	Dark Matter Labs, Inc.
org_CiKeKS01DLDZSSeFMyrx	3	Cooperative Agricole Viti-Frutticoltori Italiani Riuniti Organizzati S.c.A. in breve C.A.V.I.R.O. S.c.A.
org_cIKw9gsmR58mpBePQUSC	2	Parlant Technology, Inc.
org_cIkXR2HSkvF70NuDs81V	2	Compression Works, LLC
org_CinNu4F6l5p56MMP1E7p	2	KERDEA TECHNOLOGIES, INC.
org_CiNS6ySxsMXSHbrbrty1	2	Manhattan Technologies Ltd.
org_cIOROrZAZlgZ6YDObi8U	2	CELONOVA STENT, INC.
org_cIPP8LCOwuRhncwsqQR3	2	Secure Axcess LLC
org_CIq8HEB2zhdkOHLYIENu	3	Nichigo-Morton Co., Ltd.
org_CiqgNGjr86lPOkvSRvbK	3	Hänel & Co.
org_CirhNEehwhIsZPVMBdwI	3	Hazera Genetics Ltd, Berurim M.P.
org_CIriX3UWvxKNa6pBYOl5	2	Naturon, Inc.
org_CiSEHEv7TdvRt2cHNqq6	3	Colebrook Bosson Saunders (Products) Limited
org_CIuuA7BdcNoXM1LQyQLQ	3	Kotobuki & Co., Ltd.
org_CiUWKiuvuydnlFNwrmmw	2	Field Logic, Inc.
org_ciW3loXWa0MCGNkbjB14	3	Superfos A/S
org_CIw4SD98Y5TuIlw4TP6L	3	DPOINT TECHNOLOGIES INC.
org_ciwAz5upKU0j8i8hft5D	3	Iljin Led Co., Ltd.
org_Cixwl4uKas4u0v0nfmNp	2	SMR Logic Systems LLC
org_cIZANYnoWA2GBlAuIYZv	3	Aceplux Optotech, Inc
org_Cj1gK8BGRkpIXGvmwlNH	3	SCREEN Holdings Co., Ltd.
org_Cj1PCGzvG6n93Qjt2yNp	3	EK3 Technologies, Inc.
org_CJ2ou9Ad3iAuHX96BaWX	2	Case Western Reserve University
org_cj4DGeoIg91o6QA6M0Fr	3	VCA Technology
org_CJ7Ch8FhfYhvr7UZL9LZ	3	Kyocera Mita Corporation
org_cJ8mBSCmuQyRxzLrmk2k	3	Paseco Co., Ltd.
org_CJ9flBMwSixmlXkSTATW	3	KUCHING INTERNATIONAL LTD.
org_cJa1BE189BowsC9HPmhQ	2	BioMarker Pharmaceuticals, Inc.
org_cJaDdlo17NZ9xSPU6nEf	2	CallSource, Inc.
org_cjAMl2km8t5q5B7Hb4TY	3	Actogenix N.V.
org_cjcGQXGyV5nAM2mMBfZB	3	Daikin Industries, Ltd.
org_CJCLJldcRqizdcdggD24	3	Instytut Bio chemii i Biofizki PAN
org_CjCsoOKAJIAoMIII3Tzt	3	Donga One Corporation
org_cjd7WBzje47xCxuqAR3I	3	Advanced Capacitor Technologies, Inc.
org_CjD9T65c90bPws6rCtB9	3	Solvay Pharmaceuticals B.V.
org_CjdXBAvlKDJAVRZnoOCU	2	STATE FARM MUTUAL AUTOMOBILE INSURANCE COMPANY
org_CJe4HUdUjbXe6ypjafLl	2	HANNA INSTRUMENTS, INC.
org_cJeiyYonZGWBIorYRDpQ	2	Costa Del Mar, Inc.
org_CJfhz6XbORtQdiLNQtNN	3	National Oilwell Varco Denmark I/S
org_CJfsVWmUrL0OWv68xtQC	2	Infraegis, Inc.
org_CjGDYk3ERrvFNmNIVI8W	2	Endurance International Group, Inc.
org_CJgI1ZXQNusLuR7V9ILZ	2	Z. Lavern Bland
org_CjGMnm76ofOsUGm8IbMN	3	Franz Plasser Bahnbaumaschinen-Industriegesellschaft M.B.H.
org_CJhxumcKVC7cZVPIqxlF	2	Master Appliance Corporation
org_cJIuwTmZ5FIX8LvrN8pk	2	NxThera, Inc.
org_cJj2KNfg3ZmsbkfxOi7r	3	AIRCRAFT MEDICAL LIMITED
org_CjJuITlo7QCpK2CUWouM	2	eBay Inc.
org_CJJxtoWPLecX3KguMddS	3	Packy Poda Inc.
org_CJK9ePTlJHxWWV3FzIs4	2	Midland Metal Products
org_cjkp5lEakHhcpH0IPXho	2	Thermal Dynamics Corporation
org_cJl8mfQZAjJgFLuJZkvW	2	Infinite Power Solutions, Inc.
org_CjlmIK1SjPLqWjlnNWTc	3	Electronics and Telecommunicatiions Research Institute
org_cjlQmSnpNDya953OKHZy	2	Ludwig Institute for Cancer Research
org_CjmMhybvaeVQBQpCmLvQ	3	RUN FLAT SYSTEMS LIMITED
org_CjnI7u89PHFxexre9F51	2	Abrx, Inc.
org_CJNOQKxlKgvistmkQ0Na	3	Jamella Group Limited
org_CjNT8anQfBem8jT141Cl	2	Thomas Publishing Company
org_cjOgT3e7ilP5uZXtG32V	2	Mardil, Inc.
org_CJoweZWRChgVGHQGLDik	2	Hysitron, Inc.
org_cjQwfL3v1k851G5qhXfA	3	SASOL WAX GMBH
org_CJR8LmVWqe7faUcheTqz	2	Adaptive Spectrum and Signal Alignment, Inc.
org_CJRLrFZOT2FgMzN8o8Sp	2	Motorla Solutions, Inc.
org_cjrTOPyYTpfpu44nleBy	2	ACIST Medical Systems, Inc.
org_cJRUGHfb26qekCe5nwKy	2	Nabors International, Inc.
org_CJu2PnE4zdhWyKJxmgnR	3	Global Blue Currency Choice Holdings B.V.
org_CjuLh6DoH8xey332Z1Sf	3	Xpand Biotechnology B.V.
org_cJuWpXSIjOT3QakHdRY0	2	Lifesensors, Inc.
org_CJvjHIHV4SuU4zHC09fX	2	Republic Machine, Inc.
org_Cjwc1Ae1jtm4PB2IbjoP	2	SABA SOFTWARE, INC.
org_CjWi3iaXisFhZuCZSjF6	2	Wood Stone Corporation
org_CjWIPeXBh90IqEcMcRbT	2	SERAGON PHARMACEUTICALS, INC.
org_cJXLfoSfaV3isUVuBnLW	2	Marvin Windows and Doors
org_cJY2c9I74tF4fQXx0cys	3	Endress + Hauser (Deutschland) AG + Co. KG
org_cJYN9Me3Kps6Tx2AoKea	2	Excelis Inc.
org_cjYThaVwmZq1KJfJTX5B	2	Ariba, Inc.
org_CJz5RKJVkAO0nkMIPwv0	3	National Taiwan University of Science and Technology
org_cjZf4RZr7hLIiT0zTcSE	3	Valneva Austria GmbH
org_ck00IfEdUKykVw0xJFRq	2	Exceptional Innovation, LLC
org_ck1B6UmIEMfXPanK3He2	2	TSN Company, Inc.
org_ck1oTsQQIcJIJXLEPOZM	2	Patriot Funding, LLC
org_ck1sJ5sJ8I62dGqaT0h9	3	Sanwa Kagaku Kenkyusho Co., Ltd.
org_Ck27CRDF1TRrUHEdzt2V	2	Applied Matierials, Inc.
org_ck2jgnZuDhBXQDXMm03h	3	Novozymes Biopharma DK A/S
org_cK2pjzzHat97GI2zR2By	3	ALPLA WERKE ALWIN LEHNER GMBH & CO. KG
org_ck2sPptBqRhbdMnLvhlz	3	Weltrend Semiconductor Inc.
org_ck3ykzAmHBKHiGYn6j8y	2	EMD Millipore Corporation
org_cK66c3LfHHBGQl4iMnvB	3	Halco Pty Ltd
org_ck6iKxF9b30jwNY3jSNF	2	Harsco Corporation 
org_Ck8eBWK285QCyACWrAtE	3	CJ CGV CO., LTD.
org_Ck8mkP1smvVUPaanTK8I	2	Cardinal Health 414, LLC
org_CK96xA7sa01bEDMKNHpJ	3	Kabushiki Kaisha Kenwood
org_ck9eZBX9ASG5tkMvmCYX	3	WUHAN TELECOMMUNICATION DEVICES CO., LTD.
org_cKc6ZJ48ZacrZAu7StVF	2	IMA LIFE NORTH AMERICA INC.
org_CkCf09Nswznd2K6Sjbkl	3	E.G.O. Elektro-Gerätebau GmbH
org_ckfb0VS98EN4ZIwZ1wfw	2	en-Gauge, Inc.
org_CkGKy3pPtUCaeaVeOVnV	3	Beeson and Sons Limited
org_CKGPHqFTee5Pfz1SB2ik	3	VisionXtreme Pte Ltd
org_CKgyB87g5jhiT9oKR0tR	3	Completion Products Pte Ltd
org_ckH7pAjvWb9bupHQ0snb	3	Universität zu Köln
org_ckhRKWVf522hsZ0hbsa1	3	Spiralite Holdings Limited
org_CKIZHfl7kiHLUue5GT9c	3	BRASTER SA
org_cKjpyi2gN56Sjr2tUmoM	2	SeaSeer Research and Development LLC
org_ckL0Ckz1TBfKelzm1EGE	2	Hydrill USA Manufacturing LLC
org_cKlupi7XIgdn01nZV6GI	3	Expert Treuhand GmbH
org_ckmHMG3gZU1w0udWCuGg	2	Reservoir Labs
org_ckNbK7YAssrBGKWusCtB	3	Inpro Innovationsgesellschaft fur Fortgeschrittene Produktionssysteme in der Fahrzeugindustrie mbH
org_Cknm94MZ0nJ9ceE1bCQu	2	Aquadye Fibers, Inc.
org_CkNsaFGDYgCJHpCUzVPo	2	Kateeva, Inc.
org_cKqEWjtDqZ58OIhh4C9x	3	EZ Knees Kneepads Ltd.
org_CKqj9Td0x0AkJZxJXkJA	3	Amazing Microelectronic Corp.
org_ckQO6Pgoi4Hpk98hbJdd	3	ASAHI KASEI MEDICAL CO., LTD.
org_ckqVVWyVthhr93e5sj2Y	2	Dryzzz, Inc.
org_CkSg6CNPDNJlc1VDbTlf	2	A Frame Wind Kits LLC
org_cksSykBJJSZpI42Jd76l	2	Magnamotor, LLC
org_cktIMwKqjhPg6FWP5krh	2	Qiagen Gaithersburg, Inc.
org_CKUqYyHAvF1YIn31Opyq	2	United Sciences, Inc.
org_CKVuYyscimU96SzS2Fv5	2	ExxonMobil Upstream Research Company
org_ckvZmqW0tP3l1Obrf9vO	3	Mitotech SA
org_CKwAa8cExCpNjL52t0VV	3	NANJING UNIVERSITY YANCHENG ENVIRONMENTAL PROTECTION TECHNOLOGY AND ENGINEERING RESEARCH INSTITUTE
org_cKWAFy3VQhIcJVZP6f9W	2	Diagnostic Innovations, LLC
org_cKxQW7GrnWDYpkAaqtQd	3	E.G.O. Elektro-Geratebau GmbH
org_CKZR9j6NAmmiTj3iTFeY	3	EP Systems SA
org_cL1AiucBK8DUqKkmVYzQ	2	The Morey Corporation
org_cl4kFNL6jeXyC2BfCZMO	2	Biodel Inc.
org_cl5vMCMawyTnc5kjtMLN	3	CJ Corporation
org_Cl6wTFoadlNwjpyPxtoR	3	Thompson Licensing
org_cl7718PsBdfpzTXIiLv9	2	Howell V Investments Limited Liability Company
